#Software: Microsoft Internet Information Services 8.5
#Version: 1.0
#Date: 2016-08-02 00:01:17
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) sc-status sc-substatus sc-win32-status time-taken
2016-08-02 00:01:17 10.224.160.139 GET /video/team.mp4 - 80 - 10.57.160.201 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.103+Safari/537.36 http://studiosaga/ 206 0 0 156063
2016-08-02 00:14:24 10.224.160.139 GET /images/promises/store.jpg - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 0 78
2016-08-02 00:14:24 10.224.160.139 GET /images/promises/reading.jpg - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 0 62
2016-08-02 00:14:24 10.224.160.139 GET /images/promises/search.jpg - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 0 93
2016-08-02 00:14:24 10.224.160.139 GET /images/promises/schools.jpg - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 0 15
2016-08-02 00:14:24 10.224.160.139 GET /css/fonts/NeueHaasGrotDisp-65Medium.otf - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 0 31
2016-08-02 00:14:24 10.224.160.139 GET /css/fonts/NeueHaasGrotDisp-75Bold.otf - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 0 15
2016-08-02 00:14:24 10.224.160.139 GET /images/promises/3d.jpg - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 0 46
2016-08-02 00:14:24 10.224.160.139 GET /images/saga-red.svg - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 0 46
2016-08-02 00:14:24 10.224.160.139 GET /images/promises/win10.jpg - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 0 93
2016-08-02 00:14:24 10.224.160.139 GET /images/newFlag.svg - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 0 15
2016-08-02 00:14:24 10.224.160.139 GET /video/Edge_OLC_Short_Exec_Final_FullScreen_low.mp4 - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 995 187
2016-08-02 00:14:25 10.224.160.139 GET /images/promises/switch.jpg - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 0 421
2016-08-02 00:14:25 10.224.160.139 GET /video/Edge_OLC_Short_Exec_Final_FullScreen_low.mp4 - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 206 0 995 46
2016-08-02 00:14:25 10.224.160.139 GET /images/promises/shopping.jpg - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 0 406
2016-08-02 00:14:25 10.224.160.139 GET /images/olc.png - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 0 562
2016-08-02 00:14:25 10.224.160.139 GET /images/promises/community.jpg - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 0 484
2016-08-02 00:15:02 10.224.160.139 GET /partials/promises/promise01.html - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 0 15
2016-08-02 00:15:02 10.224.160.139 GET /images/01-store/store_slide01.png - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 0 31
2016-08-02 00:15:02 10.224.160.139 GET /images/01-store/storySchedule.png - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 0 46
2016-08-02 00:15:02 10.224.160.139 GET /images/01-store/store.jpg - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 0 93
2016-08-02 00:16:14 10.224.160.139 GET /video/Edge_OLC_Short_Exec_Final_FullScreen_low.mp4 - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 995 156
2016-08-02 00:16:14 10.224.160.139 GET /video/Edge_OLC_Short_Exec_Final_FullScreen_low.mp4 - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 206 0 995 62
2016-08-02 00:16:14 10.224.160.139 GET /video/Edge_OLC_Short_Exec_Final_FullScreen_low.mp4 - 80 - 10.82.46.254 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14894 http://studiosaga/ 206 0 995 0
2016-08-02 00:16:21 10.224.160.139 GET /partials/promises/promise03.html - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 0 15
2016-08-02 00:16:21 10.224.160.139 GET /partials/promises/promise03-story.html - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 0 31
2016-08-02 00:16:21 10.224.160.139 GET /images/fre/hover.jpg - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 0 62
2016-08-02 00:16:21 10.224.160.139 GET /images/fre/carousel.jpg - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 0 62
2016-08-02 00:16:21 10.224.160.139 GET /images/fre/static-orig.jpg - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 0 31
2016-08-02 00:16:21 10.224.160.139 GET /images/fre/video.jpg - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 0 31
2016-08-02 00:16:21 10.224.160.139 GET /images/03-switch/switch-shopping01.png - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 0 93
2016-08-02 00:16:21 10.224.160.139 GET /images/fre/static-msg.jpg - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 0 31
2016-08-02 00:16:21 10.224.160.139 GET /images/03-switch/switch-win10dev.png - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 0 156
2016-08-02 00:16:21 10.224.160.139 GET /images/fre/current.png - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 0 171
2016-08-02 00:16:21 10.224.160.139 GET /images/fre/static-grad.jpg - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 0 78
2016-08-02 00:16:21 10.224.160.139 GET /images/03-switch/switch-reading01.png - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 0 187
2016-08-02 00:16:21 10.224.160.139 GET /images/fre/static-illustrated.jpg - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 0 31
2016-08-02 00:16:21 10.224.160.139 GET /images/fre/scrolling-vid.jpg - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 0 15
2016-08-02 00:16:21 10.224.160.139 GET /images/fre/parallax.jpg - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 0 78
2016-08-02 00:16:21 10.224.160.139 GET /video/switch/16190_Edge_FRE_V4.mp4 - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 995 531
2016-08-02 00:16:21 10.224.160.139 GET /images/fre/engagement.png - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 0 437
2016-08-02 00:16:21 10.224.160.139 GET /video/switch/16190_Edge_FRE_V4.mp4 - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 995 578
2016-08-02 00:16:21 10.224.160.139 GET /images/03-switch/switch.jpg - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 200 0 0 546
2016-08-02 00:16:21 10.224.160.139 GET /video/switch/16190_Edge_FRE_V4.mp4 - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 206 0 995 62
2016-08-02 00:16:21 10.224.160.139 GET /video/switch/16190_Edge_FRE_V4.mp4 - 80 - 10.137.28.224 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14377 http://studiosaga/ 206 0 995 187
2016-08-02 00:16:56 10.224.160.139 GET / - 80 - 10.137.43.13 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14393 http://wexweb/ 200 0 0 0
2016-08-02 00:16:56 10.224.160.139 GET /css/animate.css - 80 - 10.137.43.13 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14393 http://studiosaga/ 200 0 0 15
2016-08-02 00:16:56 10.224.160.139 GET /css/responsive.css - 80 - 10.137.43.13 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14393 http://studiosaga/ 200 0 0 15
2016-08-02 00:16:56 10.224.160.139 GET /js/jquery.min.js - 80 - 10.137.43.13 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14393 http://studiosaga/ 200 0 0 31
2016-08-02 00:16:56 10.224.160.139 GET /css/font-awesome.min.css - 80 - 10.137.43.13 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14393 http://studiosaga/ 200 0 0 31
2016-08-02 00:16:56 10.224.160.139 GET /js/isotope.pkgd.min.js - 80 - 10.137.43.13 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14393 http://studiosaga/ 200 0 0 31
2016-08-02 00:16:56 10.224.160.139 GET /js/ng-map.min.js - 80 - 10.137.43.13 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14393 http://studiosaga/ 200 0 0 15
2016-08-02 00:16:56 10.224.160.139 GET /js/main.js - 80 - 10.137.43.13 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14393 http://studiosaga/ 200 0 0 0
2016-08-02 00:16:56 10.224.160.139 GET /css/style.css - 80 - 10.137.43.13 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14393 http://studiosaga/ 200 0 0 31
2016-08-02 00:16:56 10.224.160.139 GET /css/fonts/FreigTexProBook.otf - 80 - 10.137.43.13 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14393 http://studiosaga/ 200 0 0 0
2016-08-02 00:16:56 10.224.160.139 GET /favicon.png - 80 - 10.137.43.13 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14393 - 200 0 0 15
2016-08-02 00:16:56 10.224.160.139 GET /partials/home.html - 80 - 10.137.43.13 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14393 http://studiosaga/ 200 0 0 0
2016-08-02 00:16:56 10.224.160.139 GET /templates/footer.html - 80 - 10.137.43.13 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14393 http://studiosaga/ 200 0 0 15
2016-08-02 00:16:56 10.224.160.139 GET /templates/header.html - 80 - 10.137.43.13 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14393 http://studiosaga/ 200 0 0 15
2016-08-02 00:16:56 10.224.160.139 GET /images/promises/flow.jpg - 80 - 10.137.43.13 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14393 http://studiosaga/ 200 0 0 15
2016-08-02 00:16:56 10.224.160.139 GET /images/promises/reading.jpg - 80 - 10.137.43.13 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14393 http://studiosaga/ 200 0 0 15
2016-08-02 00:16:56 10.224.160.139 GET /images/promises/store.jpg - 80 - 10.137.43.13 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14393 http://studiosaga/ 200 0 0 31
2016-08-02 00:16:56 10.224.160.139 GET /images/promises/switch.jpg - 80 - 10.137.43.13 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14393 http://studiosaga/ 200 0 0 31
2016-08-02 00:16:56 10.224.160.139 GET /images/olc.png - 80 - 10.137.43.13 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14393 http://studiosaga/ 200 0 0 62
2016-08-02 00:16:56 10.224.160.139 GET /images/promises/schools.jpg - 80 - 10.137.43.13 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14393 http://studiosaga/ 200 0 0 31
2016-08-02 00:16:56 10.224.160.139 GET /images/promises/search.jpg - 80 - 10.137.43.13 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14393 http://studiosaga/ 200 0 0 31
2016-08-02 00:16:56 10.224.160.139 GET /images/promises/win10.jpg - 80 - 10.137.43.13 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/51.0.2704.79+Safari/537.36+Edge/14.14393 http://studiosaga/ 200 0 0 15
